row_id,title,url,area,block,scope,property_type,size_marla,beds,baths,asking_price,comp_count,comp_low,comp_typical,comp_high,position,deviation,confidence,predicted_price,image
15398,5 Marla House For Sale In F Block Jubilee Town Lahore | 5 Bedroom Double Unit House | Majid Estate,https://www.zameen.com/Property/jubilee_town_jubilee_town_-_block_f_5_marla_house_for_sale_in_f_block_jubilee_town_lahore_5_bedroom_double_unit_house_majid_estate-54380739-3990-1.html,Jubilee Town,Block F,block,House,5.0,5.0,7.0,26000000.0,25,23000000.0,25500000.0,26000000.0,within,0.0,high,24043484.0,https://media.zameen.com/thumbnails/303742234-400x300.jpeg
15399,BRAND NEW 5 MARLA DOUBLE STOREY FOR SALE AT IDEAL LOCATION OF PARK VIEW CITY,https://www.zameen.com/Property/lahore_park_view_city_brand_new_5_marla_double_storey_for_sale_at_ideal_location_of_park_view_city-53973403-1466-1.html,Park View City,,area,House,5.0,6.0,5.0,16000000.0,669,17500000.0,21500000.0,24399999.999999978,below,0.0857,high,21955068.0,https://media.zameen.com/thumbnails/299860770-400x300.jpeg
15400,5 Marla House Just Near To Main Gate,https://www.zameen.com/Property/park_view_city_park_view_city_-_jade_extension_block_5_marla_house_just_near_to_main_gate-53979023-16242-1.html,Park View City,Jade Extension Block,block,House,5.0,4.0,5.0,22000000.0,35,22020000.0,24500000.0,25450000.0,within,0.0,high,20973620.0,https://media.zameen.com/thumbnails/300948889-400x300.jpeg
15401,"Elegent House Wide Parking Garrage Near School,Market 5 Marla House ,Owner Build",https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_overseas_elegent_house_wide_parking_garrage_near_school_market_5_marla_house_owner_build-54127304-13754-1.html,Park View City,Tulip Overseas,block,House,5.0,4.0,4.0,18000000.0,65,20000000.0,22500000.0,24000000.0,below,0.1,high,19406716.0,https://media.zameen.com/thumbnails/299437948-400x300.jpeg
15402,"Bright,Open- Plan Living:A Designer Master Piece""",https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_overseas_bright_open-_plan_living_a_designer_master_piece-54150152-13754-1.html,Park View City,Tulip Overseas,block,House,5.0,5.0,4.0,22500000.0,65,20000000.0,22500000.0,24000000.0,within,0.0,high,19825900.0,https://media.zameen.com/thumbnails/300950947-400x300.jpeg
15403,Buying A House In Park View City - Tulip Block?,https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_block_buying_a_house_in_park_view_city_-_tulip_block-54444214-8465-1.html,Park View City,Tulip Block,area,House,10.0,5.0,6.0,45000000.0,69,34500000.0,40500000.0,47599999.99999999,within,0.0,high,42441968.0,https://media.zameen.com/thumbnails/304376660-400x300.jpeg
15404,Buy 5 Marla Modern Elevation,https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_extension_block_buy_5_marla_modern_elevation-54452620-16719-1.html,Park View City,Tulip Extension Block,block,House,5.0,4.0,5.0,23000000.0,59,19500000.0,22000000.0,23500000.0,within,0.0,high,20784104.0,https://media.zameen.com/thumbnails/304455028-400x300.jpeg
15405,Modern Design 5 Marla Brand New House For Sale In DHA 9 Town Block C,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_c_modern_design_5_marla_brand_new_house_for_sale_in_dha_9_town_block_c-54534116-8175-1.html,DHA 9 Town,Block C,block,House,5.0,4.0,4.0,31500000.0,51,25950000.0,27900000.0,31350000.0,within,0.0,high,28468220.0,https://media.zameen.com/thumbnails/305263880-400x300.jpeg
15406,Luxury Living Starts Here Corner 10 Marla Brand New House For Sale Near To School & Commercial In Phase 1 LDA Approved Block Northern Phase 1 Bahria Orchard Raiwind Road Lahore,https://www.zameen.com/Property/bahria_orchard_phase_1_bahria_orchard_phase_1_-_northern_luxury_living_starts_here_corner_10_marla_brand_new_house_for_sale_near_to_school_commercial_in_phase_1_lda_approved_block_northern_phase_1_bahria_orchard_raiwind_road_lahore-54638695-8241-1.html,Bahria Orchard Phase 1,Northern,block,House,10.0,5.0,7.0,55000000.0,10,24665000.0,31000000.0,52500000.0,within,0.0,low,50149272.0,https://media.zameen.com/thumbnails/306257171-400x300.jpeg
15407,5 Marla Brand New Luxury House at Ideal Location in tulip Block Park View City Lahore,https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_block_5_marla_brand_new_luxury_house_at_ideal_location_in_tulip_block_park_view_city_lahore-54638619-8465-1.html,Park View City,Tulip Block,block,House,5.0,4.0,4.0,24500000.0,39,19000000.0,23000000.0,24650000.0,within,0.0,high,18532224.0,https://media.zameen.com/thumbnails/306256466-400x300.jpeg
15408,10 M Use House For Sale,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_10_m_use_house_for_sale-54638612-4307-1.html,Wapda Town Phase 1,,area,House,10.0,5.0,5.0,42500000.0,51,40000000.0,45000000.0,55650000.0,within,0.0,high,40924084.0,https://media.zameen.com/thumbnails/306256324-400x300.jpeg
15409,10 Marla Brand New Super Luxury House Available For Sale In Bahria Town Lahore.,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_f_10_marla_brand_new_super_luxury_house_available_for_sale_in_bahria_town_lahore-54536025-3097-1.html,Bahria Town,Sector F,block,House,10.0,5.0,6.0,41000000.0,31,30750000.0,38000000.0,45500000.0,within,0.0,high,41682000.0,https://media.zameen.com/thumbnails/305277958-400x300.jpeg
15410,Hot Location 10 Marla Brand New House Available For Sale In Bahria Town Lahore.,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_iqbal_block_hot_location_10_marla_brand_new_house_available_for_sale_in_bahria_town_lahore-54536256-1805-1.html,Bahria Town,Iqbal Block,area,House,10.0,5.0,6.0,37000000.0,595,30099999.999999993,37900000.0,48000000.0,within,0.0,high,42553504.0,https://media.zameen.com/thumbnails/305280328-400x300.jpeg
15412,Designer 1 Kanal Brand New Super Luxury Furnished House Available For Sale In Bahria Town Lahore.,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_nargis_block_designer_1_kanal_brand_new_super_luxury_furnished_house_available_for_sale_in_bahria_town_lahore-54536416-1791-1.html,Bahria Town,Nargis Block,area,House,20.0,5.0,6.0,120000000.0,142,60000000.0,75000000.0,94249999.99999997,above,0.2732,high,100339152.0,https://media.zameen.com/thumbnails/305281499-400x300.jpeg
15413,1 Kanal Brand New Luxury Designer House Available For Sale In Bahria Town Lahore.,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_1_kanal_brand_new_luxury_designer_house_available_for_sale_in_bahria_town_lahore-54538076-1802-1.html,Bahria Town,Sector E,block,House,20.0,5.0,6.0,65000000.0,16,60000000.0,65000000.0,69250000.0,within,0.0,low,79950520.0,https://media.zameen.com/thumbnails/305298953-400x300.jpeg
